run_id,method,budget,epoch,train_loss
pce_seed42_stage1,pce,B2,34,0.0014673537772562262
pce_seed42_stage1,pce,B2,35,0.0015888075553160443
pce_seed42_stage1,pce,B2,36,0.0018487010876100385
pce_seed42_stage1,pce,B2,37,0.002649991414108762
pce_seed42_stage1,pce,B2,38,0.0023637832455569103
pce_seed42_stage1,pce,B2,39,0.0017129704447239767
pce_seed42_stage1,pce,B2,40,0.0012557107457140811
pce_seed42_stage1,pce,B2,41,0.001144355839318102
pce_seed42_stage1,pce,B2,42,0.0009564270377785896
pce_seed42_stage1,pce,B2,43,0.0009479421562724247
pce_seed42_stage1,pce,B2,44,0.0010750443710340985
pce_seed42_stage1,pce,B2,45,0.001498188600224123
pce_seed42_stage1,pce,B2,46,0.0014623016553980022
pce_seed42_stage1,pce,B2,47,0.001350279572931113
pce_seed42_stage1,pce,B2,48,0.0018501207522400906
pce_seed42_stage1,pce,B2,49,0.0014247768482548847
pce_seed42_stage1,pce,B2,50,0.0010857714155789874
pce_seed42_stage1,pce,B2,51,0.0010731822089608014
pce_seed42_stage1,pce,B2,52,0.0018428198815692493
pce_seed42_stage1,pce,B2,53,0.0012121407343912286
pce_seed42_stage1,pce,B2,54,0.000970476807016768
pce_seed42_stage1,pce,B2,55,0.0007976547527140069
pce_seed42_stage1,pce,B2,56,0.0007020219999808529
pce_seed42_stage1,pce,B2,57,0.0007269309240111635
pce_seed42_stage1,pce,B2,58,0.0006914229093580316
pce_seed42_stage1,pce,B2,59,0.0007080332445064733
pce_seed42_stage1,pce,B2,60,0.0006557463356648501
pce_seed42_stage1,pce,B2,61,0.0009033079540681127
pce_seed42_stage1,pce,B2,62,0.0009044012374609319
pce_seed42_stage1,pce,B2,63,0.0008709605502521628
pce_seed42_stage1,pce,B2,64,0.0008782210050417524
pce_seed42_stage1,pce,B2,65,0.0009051263765876626
pce_seed42_stage1,pce,B2,66,0.0007137285008410198
pce_seed42_stage1,pce,B2,67,0.0008075244832953781
pce_seed42_stage1,pce,B2,68,0.0009236349272334018
pce_seed42_stage1,pce,B2,69,0.0010041148775671706
pce_seed42_stage1,pce,B2,70,0.0009162667028832363
pce_seed42_stage1,pce,B2,71,0.0008759221058954714
pce_seed42_stage1,pce,B2,72,0.0009024224126935291
pce_seed42_stage1,pce,B2,73,0.000800511442954131
pce_seed42_stage1,pce,B2,74,0.0006739013015312424
pce_seed42_stage1,pce,B2,75,0.0006258784694629584
pce_seed42_stage1,pce,B2,76,0.0006016192743926056
pce_seed42_stage1,pce,B2,77,0.0005957296217275748
pce_seed42_stage1,pce,B2,78,0.0005283795296479445
pce_seed42_stage1,pce,B2,79,0.00047130035960390884
pce_seed42_stage1,pce,B2,80,0.0004846503778868461
pce_seed42_stage1,pce,B2,81,0.00040688866465038795
pce_seed42_stage1,pce,B2,82,0.0004145874696170137
pce_seed42_stage1,pce,B2,83,0.00036324893377674076
pce_seed42_stage1,pce,B2,84,0.00036901687181753874
pce_seed42_stage1,pce,B2,85,0.00040382317262842277
pce_seed42_stage1,pce,B2,86,0.0003782453989090977
pce_seed42_stage1,pce,B2,87,0.0004185064065694028
pce_seed42_stage1,pce,B2,88,0.0003954269528913995
pce_seed42_stage1,pce,B2,89,0.0003923093849124975
pce_seed42_stage1,pce,B2,90,0.0003617765804152777
pce_seed42_stage1,pce,B2,91,0.00035301707736496
pce_seed42_stage1,pce,B2,92,0.0003653872465930481
pce_seed42_stage1,pce,B2,93,0.00035986443528670674
pce_seed42_stage1,pce,B2,94,0.00034218224789128726
pce_seed42_stage1,pce,B2,95,0.00034195817151261537
pce_seed42_stage1,pce,B2,96,0.00034241725770216134
pce_seed42_stage1,pce,B2,97,0.00034435637179252893
pce_seed42_stage1,pce,B2,98,0.000325682093126244
pce_seed42_stage1,pce,B2,99,0.0003027644419501151
pce_seed42_stage1,pce,B2,100,0.00034831747724551487
pce_seed42_stage1,pce,B2,101,0.0003140062741540484
pce_seed42_stage1,pce,B2,102,0.00035642214226299377
pce_seed42_stage1,pce,B2,103,0.00031691749601341166
pce_seed42_stage1,pce,B2,104,0.00034126820252914573
pce_seed42_stage1,pce,B2,105,0.0003175514949474446
pce_seed42_stage1,pce,B2,106,0.00031250736389613985
pce_seed42_stage1,pce,B2,107,0.00030676237262013275
pce_seed42_stage1,pce,B2,108,0.00038291865226913985
pce_seed42_stage1,pce,B2,109,0.0003351063526356133
pce_seed42_stage1,pce,B2,110,0.0003688512237998721
pce_seed42_stage1,pce,B2,111,0.000358572002917051
pce_seed42_stage1,pce,B2,112,0.0003584500894280827
pce_seed42_stage1,pce,B2,113,0.0003726329356404579
pce_seed42_stage1,pce,B2,114,0.0003171054433033321
pce_seed42_stage1,pce,B2,115,0.00030351883856780056
pce_seed42_stage1,pce,B2,116,0.0003097250923833853
pce_seed42_stage1,pce,B2,117,0.0003342339156212555
pce_seed42_stage1,pce,B2,118,0.0003111409179297387
pce_seed42_stage1,pce,B2,119,0.00029571787737424566
pce_seed42_stage1,pce,B2,120,0.00026848744133148365
pce_seed42_stage1,pce,B2,121,0.0002530999513053762
pce_seed42_stage1,pce,B2,122,0.00027690705299017373
pce_seed42_stage1,pce,B2,123,0.00026087362319347746
pce_seed42_stage1,pce,B2,124,0.000271381066378178
pce_seed42_stage1,pce,B2,125,0.0002895686747516317
pce_seed42_stage1,pce,B2,126,0.0002788897730616274
pce_seed42_stage1,pce,B2,127,0.00029076276003353726
pce_seed42_stage1,pce,B2,128,0.0002696162737080878
pce_seed42_stage1,pce,B2,129,0.00029015300405797246
pce_seed42_stage1,pce,B2,130,0.0004280699103826135
pce_seed42_stage1,pce,B2,131,0.0005219853024834735
pce_seed42_stage1,pce,B2,132,0.0004300372401710144
pce_seed42_stage1,pce,B2,133,0.00036004091783420464
pce_seed42_stage1,pce,B2,134,0.0003511935551667355
pce_seed42_stage1,pce,B2,135,0.00030271580230725796
pce_seed42_stage1,pce,B2,136,0.0002615666130134075
pce_seed42_stage1,pce,B2,137,0.0003510072424783378
pce_seed42_stage1,pce,B2,138,0.00039559785157512414
pce_seed42_stage1,pce,B2,139,0.0002694039596278986
pce_seed42_stage1,pce,B2,140,0.00028362551823037124
pce_seed42_stage1,pce,B2,141,0.0002761444182970371
pce_seed42_stage1,pce,B2,142,0.00022432542272961175
pce_seed42_stage1,pce,B2,143,0.00023921412995572998
pce_seed42_stage1,pce,B2,144,0.00027915353672124083
pce_seed42_stage1,pce,B2,145,0.00026451803037012215
pce_seed42_stage1,pce,B2,146,0.00026735634856344043
pce_seed42_stage1,pce,B2,147,0.00025265215999016155
pce_seed42_stage1,pce,B2,148,0.0002635261503750573
pce_seed42_stage1,pce,B2,149,0.0002495592560676833
zs_seed42_stage1,zs,B2,0,0.35057724923133216
zs_seed42_stage1,zs,B2,1,0.11757990643580227
zs_seed42_stage1,zs,B2,2,0.07044360848847142
zs_seed42_stage1,zs,B2,3,0.05183238511845628
zs_seed42_stage1,zs,B2,4,0.0430294508783226
zs_seed42_stage1,zs,B2,5,0.04776795411809407
zs_seed42_stage1,zs,B2,6,0.02580302592461057
zs_seed42_stage1,zs,B2,7,0.0171372809229379
zs_seed42_stage1,zs,B2,8,0.013455042926386553
zs_seed42_stage1,zs,B2,9,0.018166124279501827
zs_seed42_stage1,zs,B2,10,0.01564338030863276
zs_seed42_stage1,zs,B2,11,0.015029804254733423
zs_seed42_stage1,zs,B2,12,0.009022084719308236
zs_seed42_stage1,zs,B2,13,0.007216441048745146
zs_seed42_stage1,zs,B2,14,0.009486926279273479
zs_seed42_stage1,zs,B2,15,0.007073903803718574
zs_seed42_stage1,zs,B2,16,0.006283164285049041
zs_seed42_stage1,zs,B2,17,0.005360009956193414
zs_seed42_stage1,zs,B2,18,0.005080103013476238
zs_seed42_stage1,zs,B2,19,0.004635727124665171
zs_seed42_stage1,zs,B2,20,0.004014181010326014
zs_seed42_stage1,zs,B2,21,0.0038276255221175465
zs_seed42_stage1,zs,B2,22,0.00394950214583932
zs_seed42_stage1,zs,B2,23,0.005351434313776368
zs_seed42_stage1,zs,B2,24,0.004416141897425095
zs_seed42_stage1,zs,B2,25,0.004400409378193101
zs_seed42_stage1,zs,B2,26,0.0041679889731545084
zs_seed42_stage1,zs,B2,27,0.003330046385328503
zs_seed42_stage1,zs,B2,28,0.003311180450490359
zs_seed42_stage1,zs,B2,29,0.0036768986263926674
zs_seed42_stage1,zs,B2,30,0.0030810203950634185
zs_seed42_stage1,zs,B2,31,0.002971346291931386
zs_seed42_stage1,zs,B2,32,0.004122016705142859
zs_seed42_stage1,zs,B2,33,0.003929952454587267
zs_seed42_stage1,zs,B2,34,0.002902289330488705
zs_seed42_stage1,zs,B2,35,0.0025956324887452054
zs_seed42_stage1,zs,B2,36,0.022967902762367032
zs_seed42_stage1,zs,B2,37,0.011262281565614877
zs_seed42_stage1,zs,B2,38,0.005691845662287496
zs_seed42_stage1,zs,B2,39,0.003959837909589739
zs_seed42_stage1,zs,B2,40,0.003512824060112991
zs_seed42_stage1,zs,B2,41,0.003160509741258253
zs_seed42_stage1,zs,B2,42,0.0028126949628324623
zs_seed42_stage1,zs,B2,43,0.0025809919771223153
zs_seed42_stage1,zs,B2,44,0.002997981433625373
zs_seed42_stage1,zs,B2,45,0.0027242835686651077
zs_seed42_stage1,zs,B2,46,0.0028328420605171134
zs_seed42_stage1,zs,B2,47,0.002447127771719874
zs_seed42_stage1,zs,B2,48,0.0022437650542532868
zs_seed42_stage1,zs,B2,49,0.002347939496487131
zs_seed42_stage1,zs,B2,50,0.002240484442309219
zs_seed42_stage1,zs,B2,51,0.002661983396157008
zs_seed42_stage1,zs,B2,52,0.0036441628828005708
zs_seed42_stage1,zs,B2,53,0.0021614918919983617
zs_seed42_stage1,zs,B2,54,0.0018790024097394594
zs_seed42_stage1,zs,B2,55,0.0018646040882734443
zs_seed42_stage1,zs,B2,56,0.0017244361162661239
zs_seed42_stage1,zs,B2,57,0.0016977077692454838
zs_seed42_stage1,zs,B2,58,0.0017075160568755894
zs_seed42_stage1,zs,B2,59,0.0016478375036967918
zs_seed42_stage1,zs,B2,60,0.0017488869503103296
zs_seed42_stage1,zs,B2,61,0.0017622061034458928
zs_seed42_stage1,zs,B2,62,0.001798151877394164
zs_seed42_stage1,zs,B2,63,0.0018086015253620065
zs_seed42_stage1,zs,B2,64,0.0016555164526080455
zs_seed42_stage1,zs,B2,65,0.0016378935193023744
zs_seed42_stage1,zs,B2,66,0.0015590821409553408
zs_seed42_stage1,zs,B2,67,0.0018904492967425192
zs_seed42_stage1,zs,B2,68,0.0019893365617385727
zs_seed42_stage1,zs,B2,69,0.001597163858024671
zs_seed42_stage1,zs,B2,70,0.0013261699523935294
zs_seed42_stage1,zs,B2,71,0.0013930873983747703
zs_seed42_stage1,zs,B2,72,0.001340519153095653
zs_seed42_stage1,zs,B2,73,0.001332490779570938
zs_seed42_stage1,zs,B2,74,0.001457231794391075
zs_seed42_stage1,zs,B2,75,0.0013980973624014988
zs_seed42_stage1,zs,B2,76,0.0014658620987555626
zs_seed42_stage1,zs,B2,77,0.0029484808831686214
zs_seed42_stage1,zs,B2,78,0.0023815165503889304
zs_seed42_stage1,zs,B2,79,0.001613249231168277
zs_seed42_stage1,zs,B2,80,0.0015548583336219073
zs_seed42_stage1,zs,B2,81,0.001352674511856984
zs_seed42_stage1,zs,B2,82,0.0012450894065934451
zs_seed42_stage1,zs,B2,83,0.0011470363524301531
zs_seed42_stage1,zs,B2,84,0.001165165099782245
zs_seed42_stage1,zs,B2,85,0.0011277883815172902
zs_seed42_stage1,zs,B2,86,0.0011143113427332285
zs_seed42_stage1,zs,B2,87,0.0011086965011038936
zs_seed42_stage1,zs,B2,88,0.0011244429904841223
zs_seed42_stage1,zs,B2,89,0.0011341026015059548
zs_seed42_stage1,zs,B2,90,0.0010097979111572174
zs_seed42_stage1,zs,B2,91,0.0009737076010849782
zs_seed42_stage1,zs,B2,92,0.000959682498161899
zs_seed42_stage1,zs,B2,93,0.001097281763770994
zs_seed42_stage1,zs,B2,94,0.0010109627815217345
zs_seed42_stage1,zs,B2,95,0.0010663106951006797
zs_seed42_stage1,zs,B2,96,0.0010798240042238327
zs_seed42_stage1,zs,B2,97,0.0010462366166819343
zs_seed42_stage1,zs,B2,98,0.0011402237395622193
zs_seed42_stage1,zs,B2,99,0.0009345094388644359
zs_seed42_stage1,zs,B2,100,0.0009392006018544558
zs_seed42_stage1,zs,B2,101,0.000943928981754691
zs_seed42_stage1,zs,B2,102,0.0009208086183284746
zs_seed42_stage1,zs,B2,103,0.0009578443358360017
zs_seed42_stage1,zs,B2,104,0.0009806557914379618
zs_seed42_stage1,zs,B2,105,0.0009791160381165025
zs_seed42_stage1,zs,B2,106,0.0009682842804629236
zs_seed42_stage1,zs,B2,107,0.0008692420187605634
zs_seed42_stage1,zs,B2,108,0.0010351046353691267
zs_seed42_stage1,zs,B2,109,0.0009249481765746555
zs_seed42_stage1,zs,B2,110,0.0009725896111086377
zs_seed42_stage1,zs,B2,111,0.0009578229074441937
zs_seed42_stage1,zs,B2,112,0.0009734667336043129
zs_seed42_stage1,zs,B2,113,0.0009234496139199225
zs_seed42_stage1,zs,B2,114,0.0009322396912698713
zs_seed42_stage1,zs,B2,115,0.0009279171309243154
zs_seed42_stage1,zs,B2,116,0.0009731630984498088
zs_seed42_stage1,zs,B2,117,0.0009770388549325017
zs_seed42_stage1,zs,B2,118,0.0009302142012103937
zs_seed42_stage1,zs,B2,119,0.000930482523743078
zs_seed42_stage1,zs,B2,120,0.000893235268681855
zs_seed42_stage1,zs,B2,121,0.0008710567367125669
zs_seed42_stage1,zs,B2,122,0.0009043506660747609
zs_seed42_stage1,zs,B2,123,0.0009260499240592756
zs_seed42_stage1,zs,B2,124,0.000993003920194361
zs_seed42_stage1,zs,B2,125,0.0008597575550548425
zs_seed42_stage1,zs,B2,126,0.0008816531977920912
zs_seed42_stage1,zs,B2,127,0.0008754111982620708
zs_seed42_stage1,zs,B2,128,0.0009149006125764882
zs_seed42_stage1,zs,B2,129,0.000807905354567412
zs_seed42_stage1,zs,B2,130,0.0008617188262739565
zs_seed42_stage1,zs,B2,131,0.000916027584490292
zs_seed42_stage1,zs,B2,132,0.0008304644476045221
zs_seed42_stage1,zs,B2,133,0.0008793450424297802
zs_seed42_stage1,zs,B2,134,0.0008141669109426538
zs_seed42_stage1,zs,B2,135,0.0008582894098505308
zs_seed42_stage1,zs,B2,136,0.0008180598417040644
zs_seed42_stage1,zs,B2,137,0.0009993585755434283
zs_seed42_stage1,zs,B2,138,0.0010070557274299604
zs_seed42_stage1,zs,B2,139,0.0009996008441877612
zs_seed42_stage1,zs,B2,140,0.000889832752247767
zs_seed42_stage1,zs,B2,141,0.0008925103410295746
zs_seed42_stage1,zs,B2,142,0.0008285631209102886
zs_seed42_stage1,zs,B2,143,0.0008240709788143694
zs_seed42_stage1,zs,B2,144,0.0008176554277250692
zs_seed42_stage1,zs,B2,145,0.0008165369934508914
zs_seed42_stage1,zs,B2,146,0.0007941393457084369
zs_seed42_stage1,zs,B2,147,0.000810055198715108
zs_seed42_stage1,zs,B2,148,0.0009058356752459386
zs_seed42_stage1,zs,B2,149,0.0007962819239610132
pce_seed42_stage1,pce,B3,0,0.29296374170387046
pce_seed42_stage1,pce,B3,1,0.11196834576672855
pce_seed42_stage1,pce,B3,2,0.0652548368088901
pce_seed42_stage1,pce,B3,3,0.041480829067369725
pce_seed42_stage1,pce,B3,4,0.0441930689799421
pce_seed42_stage1,pce,B3,5,0.02500434584811607
pce_seed42_stage1,pce,B3,6,0.01794968397564631
pce_seed42_stage1,pce,B3,7,0.01355463587985488
pce_seed42_stage1,pce,B3,8,0.009443675347125811
pce_seed42_stage1,pce,B3,9,0.00945213746107332
pce_seed42_stage1,pce,B3,10,0.006914842287981028
pce_seed42_stage1,pce,B3,11,0.00679143089880025
pce_seed42_stage1,pce,B3,12,0.005755531473078782
pce_seed42_stage1,pce,B3,13,0.004427627425587722
pce_seed42_stage1,pce,B3,14,0.004396932400924654
pce_seed42_stage1,pce,B3,15,0.004325189901648744
pce_seed42_stage1,pce,B3,16,0.0038476524129517665
pce_seed42_stage1,pce,B3,17,0.003332808264497331
pce_seed42_stage1,pce,B3,18,0.003030553481000831
pce_seed42_stage1,pce,B3,19,0.0028928825823505634
pce_seed42_stage1,pce,B3,20,0.0025519908786299445
pce_seed42_stage1,pce,B3,21,0.0023095630954133974
pce_seed42_stage1,pce,B3,22,0.00285465797095001
pce_seed42_stage1,pce,B3,23,0.003132663785859609
pce_seed42_stage1,pce,B3,24,0.0023937604175330307
pce_seed42_stage1,pce,B3,25,0.002131975657037285
pce_seed42_stage1,pce,B3,26,0.0022692566337446864
pce_seed42_stage1,pce,B3,27,0.0020709147714627605
pce_seed42_stage1,pce,B3,28,0.0019028559387573084
pce_seed42_stage1,pce,B3,29,0.0022778825604330044
pce_seed42_stage1,pce,B3,30,0.001666913149882231
pce_seed42_stage1,pce,B3,31,0.0017378502661910154
pce_seed42_stage1,pce,B3,32,0.0015933641546620918
pce_seed42_stage1,pce,B3,33,0.0019749733603412266
pce_seed42_stage1,pce,B3,34,0.0016094361931451166
pce_seed42_stage1,pce,B3,35,0.001536670537994213
pce_seed42_stage1,pce,B3,36,0.0018483900655325558
pce_seed42_stage1,pce,B3,37,0.0024446596621891465
pce_seed42_stage1,pce,B3,38,0.0037215964154150225
pce_seed42_stage1,pce,B3,39,0.0022058205368253726
pce_seed42_stage1,pce,B3,40,0.0021045006043008702
pce_seed42_stage1,pce,B3,41,0.0018220289320478068
pce_seed42_stage1,pce,B3,42,0.0017917863522240061
pce_seed42_stage1,pce,B3,43,0.0013924291969091274
pce_seed42_stage1,pce,B3,44,0.001438651834204625
pce_seed42_stage1,pce,B3,45,0.0012768190213717661
pce_seed42_stage1,pce,B3,46,0.0014260824375614514
pce_seed42_stage1,pce,B3,47,0.0015691851494824384
pce_seed42_stage1,pce,B3,48,0.0012452539596677797
pce_seed42_stage1,pce,B3,49,0.001289155062341885
pce_seed42_stage1,pce,B3,50,0.0012871024308131556
pce_seed42_stage1,pce,B3,51,0.0011712964689608986
pce_seed42_stage1,pce,B3,52,0.0010861473094598507
pce_seed42_stage1,pce,B3,53,0.0009541874309995989
pce_seed42_stage1,pce,B3,54,0.0009182133322354352
pce_seed42_stage1,pce,B3,55,0.001113429681516117
pce_seed42_stage1,pce,B3,56,0.0016371654565858762
pce_seed42_stage1,pce,B3,57,0.0011979916031544023
pce_seed42_stage1,pce,B3,58,0.0008370656821680169
pce_seed42_stage1,pce,B3,59,0.0008105155360278496
pce_seed42_stage1,pce,B3,60,0.0007548686177650455
pce_seed42_stage1,pce,B3,61,0.0009036004499232048
pce_seed42_stage1,pce,B3,62,0.0010167253665476312
pce_seed42_stage1,pce,B3,63,0.0008689957459581664
pce_seed42_stage1,pce,B3,64,0.0008266222648042923
pce_seed42_stage1,pce,B3,65,0.0010350334286729466
pce_seed42_stage1,pce,B3,66,0.0009186804752719344
pce_seed42_stage1,pce,B3,67,0.0009868441421595415
pce_seed42_stage1,pce,B3,68,0.0008191990732230574
pce_seed42_stage1,pce,B3,69,0.0009075298212760959
pce_seed42_stage1,pce,B3,70,0.0007976173151866214
pce_seed42_stage1,pce,B3,71,0.0007235045530259088
pce_seed42_stage1,pce,B3,72,0.0007064319488094686
pce_seed42_stage1,pce,B3,73,0.0006866556319756815
pce_seed42_stage1,pce,B3,74,0.0007752911330965888
pce_seed42_stage1,pce,B3,75,0.000686289761736763
pce_seed42_stage1,pce,B3,76,0.0006431557399312314
pce_seed42_stage1,pce,B3,77,0.0006706518475788413
pce_seed42_stage1,pce,B3,78,0.0007392783072815446
pce_seed42_stage1,pce,B3,79,0.0006840004191133175
pce_seed42_stage1,pce,B3,80,0.0005856153928952627
pce_seed42_stage1,pce,B3,81,0.0004864196363934312
pce_seed42_stage1,pce,B3,82,0.0004676420119811523
pce_seed42_stage1,pce,B3,83,0.00042886282072508513
pce_seed42_stage1,pce,B3,84,0.000445434405969173
pce_seed42_stage1,pce,B3,85,0.00048505332511605587
pce_seed42_stage1,pce,B3,86,0.0004675929199050459
pce_seed42_stage1,pce,B3,87,0.00047599148979648537
pce_seed42_stage1,pce,B3,88,0.0004371921013837146
pce_seed42_stage1,pce,B3,89,0.00041984403875329506
pce_seed42_stage1,pce,B3,90,0.00042165793543317025
pce_seed42_stage1,pce,B3,91,0.0004007354400783622
pce_seed42_stage1,pce,B3,92,0.00041553522493978427
pce_seed42_stage1,pce,B3,93,0.00040737449759649765
pce_seed42_stage1,pce,B3,94,0.0003928451832510737
pce_seed42_stage1,pce,B3,95,0.0003766981114260508
pce_seed42_stage1,pce,B3,96,0.0003764385191145648
pce_seed42_stage1,pce,B3,97,0.00040104512609733764
pce_seed42_stage1,pce,B3,98,0.00040051494901632015
pce_seed42_stage1,pce,B3,99,0.000377880458993005
pce_seed42_stage1,pce,B3,100,0.00040132211388282105
pce_seed42_stage1,pce,B3,101,0.0003691728428718991
pce_seed42_stage1,pce,B3,102,0.00039090909305847184
pce_seed42_stage1,pce,B3,103,0.0003658649593307278
pce_seed42_stage1,pce,B3,104,0.0004115089609951654
pce_seed42_stage1,pce,B3,105,0.000396178977084861
pce_seed42_stage1,pce,B3,106,0.0003704910773008619
pce_seed42_stage1,pce,B3,107,0.0003767563146868906
pce_seed42_stage1,pce,B3,108,0.0004410751628374657
pce_seed42_stage1,pce,B3,109,0.00039894904048099866
pce_seed42_stage1,pce,B3,110,0.0003920404485687024
pce_seed42_stage1,pce,B3,111,0.00038485661497345713
pce_seed42_stage1,pce,B3,112,0.00037844074703009616
pce_seed42_stage1,pce,B3,113,0.00037328518355196893
pce_seed42_stage1,pce,B3,114,0.00037599008224111445
pce_seed42_stage1,pce,B3,115,0.00038328700174813403
pce_seed42_stage1,pce,B3,116,0.00039596186494454764
pce_seed42_stage1,pce,B3,117,0.0004185445987374692
pce_seed42_stage1,pce,B3,118,0.0004318326718687222
pce_seed42_stage1,pce,B3,119,0.00042967969501943873
pce_seed42_stage1,pce,B3,120,0.00040837327768900153
pce_seed42_stage1,pce,B3,121,0.00035913655782699247
pce_seed42_stage1,pce,B3,122,0.00038711477085576977
pce_seed42_stage1,pce,B3,123,0.00036925913448424176
pce_seed42_stage1,pce,B3,124,0.0003760062296912432
pce_seed42_stage1,pce,B3,125,0.0003841247108539241
pce_seed42_stage1,pce,B3,126,0.0003513785408226541
pce_seed42_stage1,pce,B3,127,0.0003397476895786851
pce_seed42_stage1,pce,B3,128,0.0003172537026183603
pce_seed42_stage1,pce,B3,129,0.0003160436159726274
pce_seed42_stage1,pce,B3,130,0.0003480213639598313
pce_seed42_stage1,pce,B3,131,0.00038505319268011817
pce_seed42_stage1,pce,B3,132,0.00035765170237340196
pce_seed42_stage1,pce,B3,133,0.000382435885471141
pce_seed42_stage1,pce,B3,134,0.0003715233580262907
pce_seed42_stage1,pce,B3,135,0.0003625902853212295
pce_seed42_stage1,pce,B3,136,0.0003286612163693192
pce_seed42_stage1,pce,B3,137,0.00033131898942376047
pce_seed42_stage1,pce,B3,138,0.00031770321070755087
pce_seed42_stage1,pce,B3,139,0.00031565005537268815
pce_seed42_stage1,pce,B3,140,0.00032425478839449645
pce_seed42_stage1,pce,B3,141,0.00028779877977994377
pce_seed42_stage1,pce,B3,142,0.00027138733366319516
pce_seed42_stage1,pce,B3,143,0.00030681575604464106
pce_seed42_stage1,pce,B3,144,0.00035216744351221173
pce_seed42_stage1,pce,B3,145,0.0003313369755594619
pce_seed42_stage1,pce,B3,146,0.00035217596994347963
pce_seed42_stage1,pce,B3,147,0.0003693946310097496
pce_seed42_stage1,pce,B3,148,0.000354039282479953
pce_seed42_stage1,pce,B3,149,0.0003209009296563801
zs_seed42_stage1,zs,B3,0,0.33921967135702674
zs_seed42_stage1,zs,B3,1,0.12317735529405639
zs_seed42_stage1,zs,B3,2,0.07162202588540126
zs_seed42_stage1,zs,B3,3,0.051033596959004696
zs_seed42_stage1,zs,B3,4,0.04546619536097538
zs_seed42_stage1,zs,B3,5,0.030080750567263902
zs_seed42_stage1,zs,B3,6,0.025634828102873996
zs_seed42_stage1,zs,B3,7,0.017687391487267265
zs_seed42_stage1,zs,B3,8,0.012674906592013592
zs_seed42_stage1,zs,B3,9,0.013842446683717773
zs_seed42_stage1,zs,B3,10,0.01031314375057341
zs_seed42_stage1,zs,B3,11,0.013836257224109895
zs_seed42_stage1,zs,B3,12,0.01018927158525293
zs_seed42_stage1,zs,B3,13,0.008689375420254556
zs_seed42_stage1,zs,B3,14,0.007513110940171247
zs_seed42_stage1,zs,B3,15,0.00807164856257472
zs_seed42_stage1,zs,B3,16,0.006530567277297179
zs_seed42_stage1,zs,B3,17,0.005873603692421928
zs_seed42_stage1,zs,B3,18,0.00504662123808459
zs_seed42_stage1,zs,B3,19,0.004340007091857533
zs_seed42_stage1,zs,B3,20,0.003897276663028219
zs_seed42_stage1,zs,B3,21,0.0038922647406852387
zs_seed42_stage1,zs,B3,22,0.004535613155817276
zs_seed42_stage1,zs,B3,23,0.02820048919145731
zs_seed42_stage1,zs,B3,24,0.008701069590120398
zs_seed42_stage1,zs,B3,25,0.006446224030483752
zs_seed42_stage1,zs,B3,26,0.00540911862651441
zs_seed42_stage1,zs,B3,27,0.004520049179963609
zs_seed42_stage1,zs,B3,28,0.0039175763633969105
zs_seed42_stage1,zs,B3,29,0.004431644408775375
zs_seed42_stage1,zs,B3,30,0.0038427396282984657
zs_seed42_stage1,zs,B3,31,0.0033208565972869266
zs_seed42_stage1,zs,B3,32,0.003182241805219785
zs_seed42_stage1,zs,B3,33,0.0035889658394537153
zs_seed42_stage1,zs,B3,34,0.0032462626277652393
zs_seed42_stage1,zs,B3,35,0.002710295282551979
zs_seed42_stage1,zs,B3,36,0.0038865567160215465
zs_seed42_stage1,zs,B3,37,0.0032486276719050403
zs_seed42_stage1,zs,B3,38,0.0033659253865752884
zs_seed42_stage1,zs,B3,39,0.0026433000990011275
zs_seed42_stage1,zs,B3,40,0.0024954593806042077
zs_seed42_stage1,zs,B3,41,0.002587620225893532
zs_seed42_stage1,zs,B3,42,0.002488513084399722
zs_seed42_stage1,zs,B3,43,0.002350544322596645
zs_seed42_stage1,zs,B3,44,0.003101365822503601
zs_seed42_stage1,zs,B3,45,0.0027085591173864544
zs_seed42_stage1,zs,B3,46,0.0038772520576380786
zs_seed42_stage1,zs,B3,47,0.002854999432530987
zs_seed42_stage1,zs,B3,48,0.0024454961806421784
zs_seed42_stage1,zs,B3,49,0.0025957059522315443
zs_seed42_stage1,zs,B3,50,0.002282505811927741
zs_seed42_stage1,zs,B3,51,0.0022681391497013812
zs_seed42_stage1,zs,B3,52,0.0021240057629914556
zs_seed42_stage1,zs,B3,53,0.0019494771712491824
zs_seed42_stage1,zs,B3,54,0.001818566166819321
zs_seed42_stage1,zs,B3,55,0.0019507573665481339
zs_seed42_stage1,zs,B3,56,0.0021025687014929297
zs_seed42_stage1,zs,B3,57,0.0019085245218407858
zs_seed42_stage1,zs,B3,58,0.0017293946521215518
zs_seed42_stage1,zs,B3,59,0.001598046542680327
zs_seed42_stage1,zs,B3,60,0.001681144556099985
zs_seed42_stage1,zs,B3,61,0.0016876532147549331
zs_seed42_stage1,zs,B3,62,0.0019598334378741204
zs_seed42_stage1,zs,B3,63,0.001756847327224603
zs_seed42_stage1,zs,B3,64,0.0017220573577202579
zs_seed42_stage1,zs,B3,65,0.0016970312325940268
zs_seed42_stage1,zs,B3,66,0.0017356983603639628
zs_seed42_stage1,zs,B3,67,0.0019877910503481038
zs_seed42_stage1,zs,B3,68,0.001683506634590424
zs_seed42_stage1,zs,B3,69,0.0015735116677651024
zs_seed42_stage1,zs,B3,70,0.0016483261076265332
